Wall time,Step,Value
1744343041.6370447,12901,0.7890625
1744343041.8331623,12905,0.7890625
1744343042.6583345,12922,0.78125
1744343043.7568645,12944,0.8203125
1744343045.1612656,12972,0.8203125
1744343045.3696206,12976,0.7421875
1744343045.471872,12978,0.8359375
1744343045.6220186,12981,0.8125
1744343046.438735,12997,0.828125
1744343047.1092656,13010,0.7734375
1744343047.508975,13018,0.765625
1744343047.808406,13024,0.7890625
1744343048.0085056,13028,0.796875
1744343048.4087386,13036,0.75
1744343048.4577932,13037,0.765625
1744343048.657217,13041,0.765625
1744343048.962792,13047,0.796875
1744343049.012414,13048,0.7421875
1744343050.9932249,13088,0.796875
1744343051.1918833,13092,0.78125
1744343055.9588265,13188,0.796875
1744343056.4520478,13198,0.796875
1744343057.0488563,13210,0.828125
1744343057.911122,13227,0.859375
1744343058.263343,13234,0.7578125
1744343058.7083313,13243,0.8359375
1744343059.053408,13250,0.8671875
1744343059.596844,13261,0.8046875
1744343061.3344066,13295,0.7890625
1744343063.7272935,13304,0.84375
1744343066.0162332,13349,0.7890625
1744343067.991709,13388,0.8359375
1744343068.6935613,13402,0.765625
1744343069.497843,13418,0.8125
1744343071.3905816,13455,0.765625
1744343073.2704995,13492,0.8515625
1744343074.7740188,13522,0.8359375
1744343075.2241058,13531,0.796875
1744343075.277511,13532,0.78125
1744343076.1742663,13550,0.7734375
1744343076.5722911,13558,0.828125
1744343077.480331,13576,0.765625
1744343078.0849712,13588,0.8203125
1744343078.2886674,13592,0.8515625
1744343079.8452873,13623,0.8125
1744343080.7892075,13642,0.7421875
1744343080.8910537,13644,0.734375
1744343080.9946446,13646,0.8359375
1744343081.0441465,13647,0.84375
1744343081.7043183,13660,0.7734375
1744343083.7955897,13702,0.7578125
1744343084.4788153,13716,0.78125
1744343085.4720929,13736,0.7890625
1744343086.6838431,13759,0.7890625
1744343087.8082855,13781,0.8125
1744343088.8781438,13802,0.71875
1744343090.3789265,13831,0.6666666865348816
1744343093.1614766,13849,0.8125
1744343094.089834,13867,0.8359375
1744343094.4577453,13874,0.7890625
1744343095.303419,13890,0.7890625
1744343096.0696757,13905,0.8359375
1744343096.6319878,13916,0.8125
1744343097.3342035,13930,0.765625
1744343099.4454534,13971,0.78125
1744343099.918588,13980,0.8515625
1744343101.2257764,14006,0.8828125
1744343102.7113833,14035,0.828125
1744343103.2705407,14046,0.8125
1744343105.2116055,14083,0.8046875
1744343106.1625307,14102,0.8046875
1744343106.7148545,14113,0.828125
1744343106.8788807,14116,0.7265625
1744343107.4472983,14127,0.7890625
1744343107.7544951,14133,0.75
1744343108.0542603,14139,0.796875
1744343108.1040008,14140,0.734375
1744343109.0134146,14158,0.84375
1744343109.9931629,14177,0.8046875
1744343110.2006707,14181,0.7890625
1744343110.5744998,14188,0.828125
1744343110.8875015,14194,0.8046875
1744343111.4981382,14206,0.75
1744343111.6507437,14209,0.78125
1744343112.0663042,14217,0.78125
1744343112.3745174,14223,0.8125
1744343112.4282427,14224,0.8046875
1744343114.1774116,14258,0.8046875
1744343114.5425026,14265,0.859375
1744343116.3681135,14301,0.78125
1744343118.5463147,14341,0.8046875
1744343118.9476657,14349,0.796875
1744343119.196137,14354,0.8515625
1744343119.5505006,14361,0.828125
1744343121.8192034,14366,0.8125
1744343121.870838,14367,0.8046875
1744343122.2900193,14375,0.8046875
1744343122.949172,14388,0.7578125
1744343123.5371068,14399,0.7890625
1744343123.5879545,14400,0.796875
1744343123.8432944,14405,0.78125
1744343124.5488114,14419,0.75
1744343124.9582431,14427,0.796875
1744343125.009138,14428,0.8203125
1744343125.4454195,14436,0.796875
1744343128.3850014,14494,0.765625
1744343128.4853885,14496,0.78125
1744343130.4090037,14535,0.8125
1744343130.4571378,14536,0.84375
1744343131.052215,14548,0.8671875
1744343132.4867342,14577,0.828125
1744343134.846304,14623,0.734375
1744343136.0297954,14645,0.7265625
1744343140.1740344,14722,0.8203125
1744343140.885462,14736,0.75
1744343141.3577173,14745,0.765625
1744343142.1719801,14760,0.796875
1744343143.0299973,14777,0.8046875
1744343143.4352229,14785,0.7421875
1744343144.7030015,14810,0.75
1744343145.1549118,14819,0.8125
1744343146.2255774,14840,0.78125
1744343146.7962294,14851,0.765625
1744343147.4753082,14864,0.8125
1744343147.683206,14868,0.7734375
1744343151.266044,14899,0.8515625
1744343151.5367615,14904,0.8203125
1744343151.8574588,14910,0.7734375
1744343152.4238155,14921,0.7890625
1744343152.625963,14925,0.7421875
1744343153.4525535,14940,0.765625
1744343154.1875424,14954,0.765625
1744343155.7217412,14983,0.84375
1744343157.5988736,15019,0.8125
1744343159.917353,15065,0.8125
1744343159.9751782,15066,0.828125
1744343160.182217,15070,0.765625
1744343161.601113,15098,0.71875
1744343162.2025933,15110,0.7734375
1744343162.7003658,15120,0.828125
1744343162.9028494,15124,0.828125
1744343163.619798,15138,0.78125
1744343164.390478,15153,0.8359375
1744343165.534553,15176,0.75
1744343165.9936368,15185,0.7890625
1744343166.6913428,15199,0.8359375
1744343167.0890477,15207,0.8515625
1744343172.6727185,15318,0.7890625
1744343173.472575,15334,0.78125
1744343174.1820343,15348,0.734375
1744343174.8916059,15362,0.875
1744343175.3410811,15371,0.8359375
1744343176.8371482,15400,0.796875
1744343177.3424501,15410,0.8125
1744343177.8096435,15419,0.7890625
1744343180.427172,15435,0.828125
1744343180.7307959,15441,0.7890625
1744343181.4855027,15456,0.8046875
1744343181.7850971,15462,0.84375
1744343181.8371367,15463,0.84375
1744343183.170377,15490,0.8046875
1744343183.2686512,15492,0.7421875
1744343183.6778584,15500,0.8046875
1744343185.1385498,15529,0.8046875
1744343189.2128963,15610,0.828125
1744343190.3500555,15633,0.75
1744343190.5932925,15638,0.75
1744343192.0826035,15668,0.78125
1744343193.6680405,15700,0.7890625
1744343194.2701259,15712,0.8203125
1744343194.7941048,15722,0.75
1744343196.1617625,15749,0.859375
1744343196.7422442,15760,0.8125
1744343197.9074855,15783,0.8046875
1744343198.3046012,15790,0.8125
1744343198.4575014,15793,0.8203125
1744343198.9013617,15801,0.78125
1744343199.1498866,15806,0.8515625
1744343199.557303,15814,0.828125
1744343199.8582742,15820,0.8203125
1744343200.4199247,15831,0.7734375
1744343202.588346,15873,0.859375
1744343202.6875377,15875,0.8515625
1744343204.9584775,15921,0.8515625
1744343205.0092177,15922,0.859375
1744343206.2341495,15946,0.78125
1744343206.8837123,15959,0.6666666865348816
